Timestamp,data,Label,Sep
14:44:36.200549,"291, 1090, 1760, 160, 329, 136, 638, 1365, 1247, 71, 367, 49, 1678, 948, 911, 69, 194, 237",pinch2finger,False
14:44:36.203542,"205, 1006, 1787, 160, 329, 136, 386, 1517, 1254, 71, 367, 49, 1689, 874, 896, 69, 194, 237",pinch2finger,False
14:44:36.206534,"277, 1002, 1718, 160, 329, 136, 597, 1484, 1295, 71, 367, 49, 1618, 866, 899, 69, 194, 237",pinch2finger,False
14:44:36.209526,"312, 949, 1689, 160, 329, 136, 566, 1506, 1290, 71, 367, 49, 1621, 913, 872, 69, 194, 237",pinch2finger,False
14:44:36.212517,"346, 880, 1667, 160, 329, 136, 630, 1567, 1276, 71, 367, 49, 1612, 785, 858, 69, 194, 237",pinch2finger,False
14:44:36.215510,"300, 932, 1638, 160, 329, 136, 666, 1503, 1272, 71, 367, 49, 1590, 800, 846, 69, 194, 237",pinch2finger,False
14:44:36.218502,"295, 938, 1609, 160, 329, 136, 636, 1349, 1243, 71, 367, 49, 1620, 795, 885, 69, 194, 237",pinch2finger,False
14:44:36.221494,"282, 933, 1555, 160, 329, 136, 639, 1336, 1177, 71, 367, 49, 1642, 891, 897, 69, 194, 237",pinch2finger,False
14:44:36.224485,"273, 923, 1564, 160, 329, 136, 596, 1425, 1105, 71, 367, 49, 1600, 851, 895, 69, 194, 237",pinch2finger,False
14:44:36.227477,"241, 919, 1586, 168, 257, 130, 548, 1435, 1121, 71, 367, 49, 1622, 854, 890, 69, 194, 237",pinch2finger,False
14:44:36.229473,"251, 944, 1576, 168, 257, 130, 566, 1428, 1133, 71, 367, 49, 1645, 866, 913, 41, 133, 237",pinch2finger,False
14:44:36.232463,"294, 967, 1568, 168, 257, 130, 587, 1445, 1145, 71, 367, 49, 1613, 894, 932, 41, 133, 237",pinch2finger,False
14:44:36.235458,"293, 989, 1613, 168, 257, 130, 519, 1460, 1154, 71, 367, 49, 1642, 898, 935, 41, 133, 237",pinch2finger,False
14:44:36.238450,"300, 972, 1624, 168, 257, 130, 536, 1441, 1232, 104, 284, 43, 1620, 902, 918, 41, 133, 237",pinch2finger,False
14:44:36.241442,"334, 981, 1686, 168, 257, 130, 548, 1511, 1243, 104, 284, 43, 1646, 860, 905, 41, 133, 237",pinch2finger,False
14:44:36.244434,"371, 1006, 1730, 168, 257, 130, 576, 1545, 1226, 104, 284, 43, 1651, 868, 905, 41, 133, 237",pinch2finger,False
14:44:36.247426,"385, 1044, 1740, 168, 257, 130, 550, 1531, 1316, 104, 284, 43, 1666, 879, 927, 41, 133, 237",pinch2finger,False
14:44:36.250531,"355, 1042, 1761, 168, 257, 130, 573, 1550, 1327, 104, 284, 43, 1671, 892, 932, 41, 133, 237",pinch2finger,False
14:44:36.253511,"377, 1070, 1765, 168, 257, 130, 651, 1571, 1340, 104, 284, 43, 1693, 907, 951, 41, 133, 237",pinch2finger,False
14:44:36.256503,"370, 1078, 1798, 168, 257, 130, 639, 1549, 1254, 104, 284, 43, 1717, 923, 979, 41, 133, 237",pinch2finger,False
14:44:36.259495,"387, 1073, 1787, 168, 257, 130, 733, 1535, 1287, 104, 284, 43, 1727, 988, 1032, 41, 133, 237",pinch2finger,False
14:44:36.262486,"386, 1101, 1850, 168, 257, 130, 794, 1627, 1306, 104, 284, 43, 1758, 1006, 1040, 41, 133, 237",pinch2finger,False
14:44:36.265479,"401, 1148, 1876, 168, 257, 130, 901, 1657, 1373, 104, 284, 43, 1781, 999, 1068, 41, 133, 237",pinch2finger,False
14:44:36.268486,"407, 1195, 1914, 178, 200, 115, 918, 1679, 1422, 104, 284, 43, 1805, 1006, 1046, 41, 133, 237",pinch2finger,False
14:44:36.271463,"446, 1169, 1952, 178, 200, 115, 896, 1704, 1451, 104, 284, 43, 1828, 995, 1033, 6, 85, 253",pinch2finger,False
14:44:36.274460,"423, 1170, 1981, 178, 200, 115, 908, 1734, 1450, 104, 284, 43, 1848, 1025, 1058, 6, 85, 253",pinch2finger,False
14:44:36.277447,"471, 1185, 2003, 178, 200, 115, 821, 1721, 1471, 104, 284, 43, 1846, 1043, 1084, 6, 85, 253",pinch2finger,False
14:44:36.280439,"477, 1198, 1983, 178, 200, 115, 746, 1672, 1447, 74, 281, 42, 1825, 1068, 1159, 6, 85, 253",pinch2finger,False
14:44:36.283430,"471, 1194, 1989, 178, 200, 115, 730, 1656, 1424, 74, 281, 42, 1825, 1090, 1190, 6, 85, 253",pinch2finger,False
14:44:36.287422,"460, 1164, 1946, 178, 200, 115, 716, 1630, 1364, 74, 281, 42, 1767, 1042, 1173, 6, 85, 253",pinch2finger,False
14:44:36.289413,"468, 1122, 1904, 178, 200, 115, 693, 1563, 1315, 74, 281, 42, 1779, 963, 1117, 6, 85, 253",pinch2finger,False
14:44:36.292407,"501, 1102, 1859, 178, 200, 115, 707, 1533, 1269, 74, 281, 42, 1693, 999, 1076, 6, 85, 253",pinch2finger,False
14:44:36.295415,"463, 1076, 1842, 178, 200, 115, 666, 1460, 1215, 74, 281, 42, 1619, 917, 1053, 6, 85, 253",pinch2finger,False
14:44:36.298392,"454, 1065, 1794, 178, 200, 115, 661, 1448, 1205, 74, 281, 42, 1588, 880, 998, 6, 85, 253",pinch2finger,False
14:44:36.301382,"462, 1032, 1788, 178, 200, 115, 755, 1489, 1198, 74, 281, 42, 1548, 865, 1002, 6, 85, 253",pinch2finger,False
14:44:36.304376,"452, 984, 1765, 178, 200, 115, 782, 1517, 1227, 74, 281, 42, 1452, 833, 934, 6, 85, 253",pinch2finger,False
14:44:36.307368,"450, 980, 1685, 143, 256, 132, 755, 1539, 1189, 74, 281, 42, 1428, 874, 986, 6, 85, 253",pinch2finger,False
14:44:36.309361,"500, 941, 1641, 143, 256, 132, 783, 1539, 1168, 74, 281, 42, 1349, 797, 827, 6, 85, 253",pinch2finger,False
14:44:36.312352,"521, 932, 1606, 143, 256, 132, 798, 1511, 1193, 74, 281, 42, 1523, 775, 988, 18, 120, 275",pinch2finger,False
14:44:36.316373,"499, 915, 1599, 143, 256, 132, 768, 1497, 1150, 74, 281, 42, 1543, 938, 1157, 18, 120, 275",pinch2finger,False
14:44:36.319335,"586, 777, 1532, 143, 256, 132, 842, 1437, 1130, 37, 348, 28, 1543, 946, 1132, 18, 120, 275",pinch2finger,False
14:44:36.321329,"579, 320, 1357, 143, 256, 132, 842, 1464, 1144, 37, 348, 28, 1508, 900, 1083, 18, 120, 275",pinch2finger,False
14:44:36.324324,"955, 1149, 1830, 143, 256, 132, 858, 1453, 1203, 37, 348, 28, 1406, 777, 1007, 18, 120, 275",pinch2finger,False
14:44:36.327313,"642, 1229, 1769, 143, 256, 132, 875, 1455, 1249, 37, 348, 28, 1432, 789, 956, 18, 120, 275",pinch2finger,False
